Text,Label
2A06_F8379D24819CE0_956897,serial
B_EE6366A0CB48_C0065A9997F06D5_92DF,serial
CD30_11D4,serial
9/5344/7/3918/F1/AEA/E8A96B36,serial
C3D943 3DA F18C B57F0,serial
3B8A4/5/C0E/3779D,serial
02411C6B18/6547/2F13131A,serial
7.1E69C.01D39B.B568,serial
0C9.CB2.979FC.C4.0F27F0D,serial
071.A50E.084BE8.461.E0D2D6CE7644,serial
AF85636A99 89F75BE85 FB05ED760,serial
"04,4CD,377",serial
A_A88F_EE4,serial
5.F.5.A1.0AE9B,serial
8/36/968954D2B,serial
13A_6ED_40_43F4AFCA2A267C8_8_A611B608,serial
78186_DF5AEB4FD1AB_57C0B1FCBC97F1,serial
"B18C3,E70E,A7769,8,DD1BEA7EB225",serial
D514E8_21_0B45F_E565E,serial
7~3C~CA219~B~D5AD9,serial
6880FBF5D2 AD7168AD E A109A28CF220,serial
6_BBB_598E7AF9152F4BC0FFC4_8FF61,serial
3261.799C.085EE3D58D.03BB77F4CD4,serial
8A~6E7AC~9618B7755AA17836A7,serial
9B1_6_1B736D_A0B3B26_4C_54F93F3C,serial
487516FA2D4698AEFB2EC4D5398_CD,serial
E3B7B48669D4_E32A33B16_E_2BAB714,serial
BB4.4.7EF31.406652D0F.F4FB0B9F2C5,serial
B74~72B6CD18F891E96F22~91B38EC,serial
10E80D4351040E30_B6E_60BE4F,serial
"9A3,C540F,C2CD",serial
81FEA513DDFB_75D4132B53A9608_8_B9F7,serial
6C7.43E7.674EC1.F.E45D48.22E15F332EE,serial
DD~2BB3830683~5C94~5E5A,serial
61BC50FC2FA-9E1,serial
A97444~332~D0~64CA3,serial
502FF74~633E8~3A2C~07A6,serial
5~2D~C1B8~C~7~8D24252A118,serial
"DFD74F9,F27E3EDC,0261D54F52AA7",serial
27/5C8043E/78837C/6EF6DF2180,serial
1DE F4F25 5C69A52CE FF94265541388,serial
6.2.082E.7A3C,serial
E22 1DE 98 24AEFD0F23B9F35437,serial
86_F2BD2_85D31_0_C2E66F8,serial
37E/AF0A10D/B18D0690,serial
7_E5486483D1_A8_755162EB55,serial
9.A.9E3.95744EF14E2B.42.959BD4,serial
"4E,1BB02,1,0,1,6A48A8",serial
CC.3.AC1.B68A,serial
B~195A2C1A~A97~5BCBDC9D,serial
A12 E3 3 B A776D,serial
"D60,8,68,EBCD",serial
C22ACE0~F87C,serial
F0~D02443~C3~66~1E~85A78C,serial
"9C,280D,4E,C,7,FF7A74",serial
E475/63/52/BDF85,serial
707_D_EC_83_86149,serial
FF69A1A38 1E 5 4EDF3473A5959D,serial
E1_0C4FD_2C5_D519,serial
0~9~019~DC19~2D579~816EA4C251,serial
79/1/700852,serial
2/72/547/0629C,serial
8_D274C_0B3C449933B_73DF3C,serial
"23,1,5D4FC,2,2C,B7B5E2C",serial
1D C2 0881 DFFB,serial
36D1F3816_4CB_E4CA9DF79_4ED_D5E0F3C,serial
0B6_3_44BF5473_AFCF_CF8F3_776796,serial
D9613.0.7.F.8A989E8A067D3DEB.5D3EE76,serial
B35FE982F368.DE7191CC6B7C1F.02B5,serial
89517D-2-D1A997BC6ABEE1D5F9E,serial
1737.B8.B6.66D860DF5DB309C73DDD,serial
0EF12B56/3D9DE05/9A0DE1D/B325,serial
6/28CA9E6137E/329E535506C8195,serial
FA35E/F22B138E7/336AC7E32395,serial
7FA67E4F-8-D1441,serial
9A08_5F1C,serial
D31E7.02F.2B5,serial
8-0177EC-8-E4353A,serial
CF1BD4ECBC6/63A,serial
7D2 D587A E2 B179 2937AA659,serial
3DA77F033DEBF5.7FC1B95B.6DE3E7A8,serial
B8B7/DE5500A0F2D6AB856C/83B,serial
D0A 3 DF08D823CA5454 78A52,serial
BC32C/AFE/A/BA87A38/EB2317D,serial
913/B/F57/7/1FF8266159E649AF8,serial
4E-250-8-9-CBC547,serial
B73963E77B139B6CD587E2FD.B.59F9BCE,serial
"B,729,0D06,72AEC16D",serial
9C_C129E8F_5_148D834,serial
1_BB0780_564B,serial
"96BE,6,CE17C7",serial
3F-7-7-3C2-51-C4-F7B1A86,serial
6147E/178CEC9/EB08CA,serial
662C1A.C.84.F9EAB,serial
C46025 3 6AA36E 9C00,serial
"F9,64,2128,48,CA09B",serial
5FB.B.DA7F7.8A0181.890277.C4AA5DF,serial
FC/7D13AA253D/FC39/0BE2/4020E13E9FA0,serial
"F1E18815D57,B5A3,2C20C1FC50",serial
"BFFD0ED,FCAE,F80AA,D99D182EB9EE3",serial
9C4B.088A.3625734CF9244C2A94BB48D6,serial
"97F76,72A796A0048A9DF2B03,2B6",serial
17D9C922.7F19.AEB12B4F,serial
C18CD4A3CAD3_D_1C_FC7_C7390E,serial
BE~410~22~8248,serial
BBD63~4C8~9~CABA~C689A0,serial
BDF670E4_DD_1094C4499F84D9_2C67,serial
BF3C~13D~6705A6~E8~406CEF1D6A8,serial
2 2EB4 99 2FF3 D7B3E8064,serial
A7D_3AC_5_BD_33E27D,serial
373_8E_4F5,serial
DEA.13CE5CAA.1FBF,serial
E7B~8~5~5087F,serial
"BB8524FE,B,6F6F,B21D2A",serial
5A8D391_A00D11_A20_5083,serial
"FC,4,C1B27,D9C2,3DC08CDC",serial
9-439-61C13,serial
9~E3F0~EC277600F9,serial
BB0-6F5-0A-4DD6-21F8A02E-39C-1CB8041,serial
12-4-62D-1D49,serial
ED11.6062B8BCFC.2AB3.10476,serial
B8~C34A7B177DA5D3F734354~21BA1,serial
C61AB87~AF~1~61~7~6D~16E9792D,serial
A2-9-EF3B-A44-3-0E08E7,serial
9FA3D_A4672_2_2_5CD0A,serial
244BA33F344EF-62-AA92-BE000-4-3902257,serial
8~8AC60DC32~A~C56~9EC7~89F6BDF,serial
0EB8D0-66D85-7E-92534F8,serial
C49DE9102 8 F40AFC3E,serial
4C68B~3DFC~1DCBF814~AC130,serial
969~1182C5D5A1~E~678BE50~2B0A9,serial
D1 89 7 81 2 83E681,serial
C E50B 623,serial
99D.82142A4A3CB9D72.52B4FE3,serial
68.2.E.5154.B2C6ACC5F0,serial
198 7E66 EB76C4,serial
"1A17,59,42822,F,AAC8A212B79B0AFD24",serial
CAE8E B1B534933 7C2123068AE6C1BAA5,serial
4_FA934C23_1F5_C502F77F8_C39BEA98A,serial
DB2F9_8361A6,serial
89468D~DA,serial
E35624E1 D5 E 0C600C 1B995,serial
"6,FB,8124,7BB,A,AC7EE8C7F3",serial
4F5376AEF4_09F_09_E4BA_2923_7EDB4A,serial
E611_5_64EC6_F5156,serial
"6,BF15,6,2E,80E,F,B6D96AC",serial
6ED.1.7C0E18.422E47B0E656,serial
"846BC46B45,73,72EAA0EAD",serial
F15E_121C80E5_3F_B2B4E9B_B7959850D,serial
7EA/4B8566D38E/F/B734F55213,serial
0A4225.1C4,serial
E/4496/BF4DD97DEC4A/6D/A35/4/C972663,serial
1~0F6251~0E42C8D37AFB69A8,serial
13C8/A6A5620/5BE5/941B4,serial
1~6F~9142F5~2825~4A8F3~43499F,serial
"F,BC63475C,9464",serial
CF.69F.0.6A501D.8E88C,serial
202CEB_5_B07E,serial
E8B7 FDFF6AE2 9D3C1784C1,serial
B_B6E_5_FD7_CEBD7,serial
5F3C 57F999DE B0B60,serial
A5A2C2A/C87,serial
A_75CC01E_A3B27644834804_40259D,serial
D9697CA98 0 BC3C383,serial
5B80 551691E 513774022AFFDB708,serial
7B-36B-0484-57-EA9ACF365B,serial
8C91537/C/6739,serial
03A509D2A683-A9D522D2-EBBD58BD8A9,serial
205~8028~34033F68C350,serial
D7F~78~7A00,serial
7E7A1D92D5AF~8~6D44D,serial
8~C4E9E~14~8~6F~646EBEE7C,serial
B642F3008B6FC598.DBD0.CE3B9061,serial
728EE3D2041.4224.9AE06D5,serial
CBA2~BD6A4C~B~90~BD11F32,serial
1~FC~22174,serial
1BC62/A36E61/F85C2C9/C/3914C1C2A9,serial
"00EB,5AC81E20E4,94AF,C,E84,4B,E0D850ED",serial
"C3B,740DA6CB82BF,11AC2",serial
E78-B01FA2A02DE5-AED7B2A0,serial
BB6_4_B7C7A6C,serial
C70~B~B~A6038A32,serial
0CC0A69E~5AA8~80CF~26ED935BBF7FD,serial
"738AACA7,36,E5EB066B,8129,56E23",serial
61.2AA.85.950.549.094F8D,serial
668 A8E 1BB64CD5A458F2D24,serial
5CA4-3-F0FF2A,serial
F.0F0.D9D.5F2F1C,serial
E~A~CB63DFBD17339AC353D788~C~1C3DB44,serial
92E5 252451 7FA30A B0D44,serial
C2664371635~A42F0~2E~DF3~E11FA,serial
66-C9312C14E,serial
"204,7211FD643EB",serial
"7A,4CA5,D,886F2B7,41631,9973BB",serial
F~70DF2~E7~3F34AC~E5~06B5F2,serial
291B46BA4C8~ACFEA9,serial
957365-E8F-4-ED69,serial
F-06D9C00A44AD-F63C-2935-05D32B8,serial
845502.B.1.B92B,serial
EF951B4E-5BB-5D7805-6338C67A5C-D034B,serial
"3A23852BA,8CC3,FE04071D77,AEF1C",serial
39 2825D0 EE28 70328,serial
F90B277E8BD/E/05BB5/6D1/C083916CF2C,serial
3BF~A~082~77C~3A30FF,serial
E1_1_06_96F1,serial
"EFA,5EE,F80C",serial
9E_318D1F3_FBAFE4753_60B_8CEBA9A7,serial
"67F,50E,C6E28",serial
BA7C~37~8F8~5C93,serial
91_76_F_8523CA,serial
"8F,54C7,80A",serial
5B_CC0_69_1_2F_F8ABC1,serial
49B872_9_44AD,serial
80/69/0/52B/7196F,serial
42FD2B5 36 80E,serial
F5F20BE2ADFE F 86BF 841 91C32E,serial
0-195D8-2-04A5,serial
969D32_E33_BCC6FA606645F2A7_BC0C2D,serial
E903.11E6.48.7DE659C,serial
AF5F.0A42D88E.61A8635155D.A7CF61,serial
92D4CA82C2C3AFBCB5 A 0F136,serial
0ECB93_5A7D_5BFC_60BCB3_8ECB6E696,serial
6-4-2-3936-EDDCA4542F,serial
7_B6C_E8DC_D_A763_EA4367D2327C,serial
D 96 AE1 A22 ECC407,serial
61 E9E5D1ABB96B93 B591E B776A7E4,serial
53F6E1.EC304.96A6E2.341BDFB2F46,serial
EE_01_102E4ACA_830D02C4F99AE708C,serial
CF57EC.26.71.7521E57,serial
FF0CCB6D79297 A7C5FC 3F67BF,serial
"507A163,D33F,6,187026AB376",serial
A341D_F30A77CE5191C520C3_6B0D,serial
8F72155622D71E-F029BDFEA4CDD-F3264,serial
696A7AAD7_1CD494C7_23_527FDB0EDF07A,serial
D~855461ACD5AC20D5A~F75DABC0E,serial
64~D00~F~CBDC,serial
1144-5C-5D-5AFC29233-07-63B16B6AF,serial
D7CCE5~D~37E~5360~793CE5,serial
64D179_F57E_57_E93ABAF_09E5CC2D,serial
4DF5/B5/58AA/D683,serial
F4B.E.5CB.0E6763B8.5.56F2A1,serial
3C7/D8/73/811282,serial
FD16.38E68189.D.3EB4,serial
"895E6,9F91EB1,6E3A101443F9,7F57A855",serial
C977.4.FA8.541BB,serial
8445DC_C4_F4E2524FE5E,serial
F359596252409~276~C4~E94DF7~1DB9C,serial
EA55DD3DE6_F_4C2,serial
1547-2-0075E333231D53992,serial
B4914222EFD2D/C824A7209/8A9D,serial
176CCC813B394_E0,serial
3C4D7E~468C5B21D4~1A~95FE77A,serial
6E/BF72C/7CD87872D82112/2DA0B1,serial
868F13F05506E-7-078DA-DB8835AAA75,serial
BD.682A392.C58A10A924,serial
FE460A8C 3 0 DCB711A26C8767DD,serial
1D 3 25F02A9E,serial
13FF0/53/1/A6671,serial
A 247DA78204291DB4 1 3E3 F10FB5F,serial
E418-EFC-7-C86DF-BD218,serial
9F.1D81DFCE.4A4,serial
"FEC1CA961B,39FFC",serial
89A-464-0-B66-11-A158E5,serial
0-9BA8-462,serial
8173DD35/B3CB/98/33DB47D,serial
3F.F216B.C7491AA44A,serial
23A/1/CA92963C/D380/F0D35125D056,serial
A679-F1-7-8-8C5D-CC868CA0B0,serial
F-41-DD-B5D1AFA61-F6CCA40051741D88,serial
E/AF3/51E8/F67C,serial
3A6_7E_B_41F918,serial
1 8A9 9458 90 31 100F99 8EB64FEDE,serial
"3776DF,2F1,C83C4370CDAFEEEA",serial
"CA,69,8098",serial
9~F49~1~B57B267DAE~33B1E,serial
FF5B519-E5-F3-2-8E5C3,serial
41/8112/84A3D93/0038A/FB1690,serial
"A53DD,2C,EFBD,ACC2",serial
7E55E.DB0,serial
051EEF1_D_8AB97BF15ECE,serial
BD756C82_BE565_EC5AA2BCB42,serial
49B9 4EB74D083CDA 43 7169 4 E3DA5AD69,serial
2AD2D~E~32D7A~AD0~96F~F~E5E675A,serial
F0F_37D_D_B751C,serial
3B977_F7B66AD_CD60_011B,serial
C2/3075E/9B299ADD858,serial
57F403C1DD4 B080 280B8D77C4ABEF,serial
06/513/5A9A/95609,serial
2BB-46-EC22,serial
9~36CBE84BE3A~9F52~6942099,serial
"D19682B17B8,8144,9CEF265DB",serial
C.58.9EC4.B292,serial
D970/E/3/C0CC,serial
CCB.A61.1.E2C3B,serial
B 2D1935DC37 F5 303F1A1,serial
65F24348.5C24A.41BC62C.55841,serial
6.CE.BA1.094.BA35E.4.603B00B1CF9,serial
"36F93,2,AB95,E16BA674",serial
A.89.B5.2CC8A9A068C98335,serial
"A,65,D98A62,5AD64,65C954AF2A5D2D2",serial
1_073101ED3291CAD_1_71525_BBE013763,serial
4C0ADA95F/F/514,serial
E_511_F3B7950BFF23BE74030D65,serial
9_D_F_8_464B3,serial
E71 C 09 66942AD37,serial
3D79AE538BF8D7~BCDD1~7~1A4BBB13,serial
69-B65F-ADC5,serial
F_1D756_7F4181_02F8_81B270E,serial
D.E4414.DA52667D268AFEBD,serial
7AF/848/3D21D,serial
D884/F/2A57B667D20,serial
BDC5~418C~7D0~DC4C,serial
"D310B60EB5DFB9F,E4B,6CB23B80DFE",serial
1356-050848-87-9E2D8,serial
2 8CA5 F8 594CD4,serial
7CE.CBA.5C0.208.5CEFD4,serial
6 8F9F53C360BF FEE138AF,serial
D74/A073C31/F1/2521158AA,serial
"D14,421F6,F726,F712BF,9B230C",serial
56/722A5/E73/C4/E1E93169,serial
0-AF2-92182E26876AFFE4E06955-3DA5,serial
75_8BC2BE4F71C90_C05CDE4_6342,serial
6_3F_19BB_E_EA1E30D36BA94718,serial
C0-39-628D32A04793FB93,serial
"CCFD465,01",serial
2-BF-E60-B6215AA,serial
A13~A1F6F3E~F9~8BA0B~305C8BFAA2B1,serial
4AEF1D_62671_A1D5896EFC0B8_2E0C51,serial
"75E8,744E,EA2B3E05,C5F9C49E2AE1",serial
F.740B035.91C0D769D.A.7AEADBF919,serial
"D588,7EAA,F,50,FD34E",serial
6/962/62/54EF19,serial
810-7355FD6-B84-7-24A1E6B-EE7C608,serial
04795/BE5/2E5/C9E/CF9F3012C,serial
6CA.625C.1E406.D5.A83.1A1E512,serial
70-4081FEAA5971-A3FF264,serial
"109200,9,93A",serial
C36679~10F66~EE6~1D~8B6~B14635A,serial
2EBADD6-9CA-1-9B2-69F4A,serial
68E1/05/750/80B/15/327E8F,serial
77~8DEFF~C2~E2AC18C,serial
415 D5A 5919,serial
9C55D4B42.B82288A78F69.E01,serial
49E AB3 FA7EFE3907,serial
C41E5DC5E77C0CE-3D2-E1E948,serial
F85388AA271-D36CC47A11-CB-ED2E5,serial
F 6 1 5331 2D4A106,serial
00~3E~74~93A63,serial
E01502-0B6-A93A29DC3-46CDE2-7514AB,serial
9C_A9F9_4E_F0145,serial
82/76AE8CB42/A0C3,serial
CA6D1 BFD52 AC 5795,serial
DE2A02C2A53~E7478~A4BA3EDDD3E38BDE,serial
07F8~B~E~E85F8~5~6D6D235D8A,serial
9930FF-EB-F9459245C7C1-7E8DF,serial
3-371702-2-6-1188ED124D1A-ADA6D49,serial
374756521E/74D0/B0B2952CB570E1,serial
A.C2AD.D768F.C.21D.A2CAAFB,serial
F04~DCE~D~494E80~45~0CA2851D,serial
7/4A/4/4F434234DF30E7/1969944F2F,serial
"ED,5,4,BE,D45,D3A1AAD",serial
"EB49DB49D,7298,E396D,2A0,3,8AD500D",serial
"BD850,7,2C3,ED93D8",serial
287/D918/BF2,serial
E4F/A/0B3E1,serial
47D6308B329BC345643BA1A8833-7-2D9,serial
8.33C.23A9.F77E,serial
"5F,0F,FFD,CBAF0",serial
"942FD1A85,2,E5B5ABF7",serial
B/9B0AA5AE17/BFA0A,serial
4E313-AE-F-B5D22B,serial
8E4D 9 CA8,serial
64 018 EC8 E 0E7A6,serial
"B12F,FC89",serial
476.9.CB.4FF28AA,serial
737/A54E00B482F,serial
8.E16.A5804B0DD0977F22.C3.6884C762,serial
A4F993E8.5.B2682.41230D5B3A5A,serial
75.3AA7.D505,serial
"120,59,228240B45753854D765DF",serial
60DD8104 D7 B62 BD8FE1A3,serial
2A-769-275-3B-01998,serial
C08AAC_FF4E9AF_AF5,serial
A 98 74EC6F0A,serial
7F8 EF8D419B94D1FC 5EC BB08 01 C82DBC,serial
96_0_7_B_7B67_D4E16B7838105F6BDD,serial
2E 3C7 A55 1F 626E0BB1,serial
"7B37,D40B,B6,CF78FA5B9907640A",serial
AE61F49_B_4E98B600401C84CD4F0BB8D5,serial
"72EC3,9,EF,18C,31D900",serial
2 17 04 6F 58C11,serial
B5B02_CBD98E958AD96EC_44AC6_0703,serial
74E950B6.E8FFD88.EB5FD162991031,serial
"99D063371F,23F,6E8",serial
0ECC8E0DBB05D3~FBA966~EB3FD47E5,serial
5~CB64~D28~35B8D2~B1AADB~F94BC75B937A,serial
"5CE,E42553FE7F4,9E7A",serial
1A06C600-6-E-6494610-93C26DC4CB01E21,serial
"8B0B7F043AB,2C2,C3C57A7",serial
DDD441.7851.2.0F5F2,serial
0CC463F1D.B.DD60.4288F42F143C5,serial
1.611F.A3.E42CF78,serial
5D32.88.B.3B6.4DFCD,serial
EF2~FD622B1D~B6ADB9D~EB66~EAA005,serial
7C4_0_E5CBD72F,serial
0E/08E6BED7B/9B32,serial
9425_DD80_E7F8_29CF_BD1D8019EBE3,serial
"3C7507C3D4A6E,8274,EF,36490D",serial
3 F29 DF079,serial
9/47BF/0BE,serial
7C9-3-0053-8-A7F9-2C4F-C033046A9,serial
207924~287E32~FC28~9409B886F254,serial
4-0B74-5910B1152A09,serial
3D0-C-DA-DB-1E43-6A45C7,serial
9-EA-E93-5-087F89,serial
4FDA1-45-4F7,serial
928A354FDA62C22.D7714.DA015B,serial
16510 44D7 A A5832606517E,serial
E29D8-B2-9F946287,serial
78~925~265~7085,serial
D.9FD1F0732D8.3F6A8B7461,serial
E07F186C780634_43_A41_FBBA7EE,serial
"FD6291,F22",serial
2FC_3CE_F_80054,serial
94AB2 E 972B 3 DB 115BE13,serial
44/79E/D1C,serial
CBC9F8DDE13C488CE/8/DD1A5B095/C1CB,serial
BF13823058~614~FB1B~98E2D5,serial
E2 338632 A34,serial
A8~591~8~74F105,serial
D63~95282~4E7F77~7E3E19741AD3D,serial
D 8 4 1E3D 3CDEE,serial
"BDD,99,0B0A91,6B37E97",serial
A 1 9BA5E045 623 0E5EE2A000,serial
91862 A6 978A45E5CC9A B7 F6 8DADBE8F,serial
E 8 FDB 3A156,serial
2B1_A57BE_2D2C7B_C38A,serial
EF66C220BD1E450BEA60.F.B44532,serial
0~8A~03~0~5A0BA,serial
"824,5A4BC5B,26B8,1EEB",serial
4BAF4_0_931A22E,serial
4/2F605B83D/15B966/8BD3,serial
82F76B-4-EF-BE33,serial
CF/6/F76F2AEA3C3A42F/8D6E8,serial
7C3095C-5160-BBEE067,serial
2_792B5_50E54F,serial
08.889.07DCA9340E.4865196E70D3B2023,serial
BD46/72861/45285615FB5AB0/8D23E4,serial
2852FB-57758F400FA-CAFCB-F05A,serial
6D7FA20293/30C1A/09/5D4539F5468012,serial
516.A20F.7.8B5.18C10FD1FCE1,serial
116228593_E7A7_FEE5_1_EA02_85D508,serial
4D_10_D1_C3E_CB3EEC0,serial
9F990B-FDA-CA380A9E141-61490C52E35E,serial
604~9B3~64~D561F~AE33D,serial
"DDD,5FB,82,54EAD32,4937,2AEFB03993",serial
E1_11C6A_EB_DBD24074,serial
D759/1A/D88,serial
9_04D86144B4B51378_11DE846958CFC,serial
1E0.7ED55.C8C1D6.F.F453.1.D77730500,serial
F6D5C AAE F9D,serial
D_CF2_3DF2_BE3_D_5AD0E4638,serial
6273AD9EFDC1/433/68/4B6C3/1ABBC,serial
48B73A 1F710,serial
48_A0B9ED187AC97A_6C2,serial
BD3391BF6~1B5C~BF6C~926534B3,serial
"D,9471,46EE4,9077,A,9A,E5018C63EB2C",serial
BFDB/4222FA2D/93/E75/B02369,serial
389884~7430E1~0462F17~19~DFF26288,serial
6A10-70-11A-846-AF691DFAB5F2-B-28AC87E,serial
1/DE3C/47D74/42336EC721FB07420CF,serial
"A1F3,47,79,36,AC86CAC",serial
F~112571~D~669579F1C,serial
"FEDC1,3D,6C3350990AFD6",serial
C0-F8E492BE4-4EF-C85610E-946D4B,serial
3C3B66 37 211F 78B2,serial
4.3176322D34C3.8564CBE5.3271.09BCD,serial
997.EB530924.6E8670FF2DDE8,serial
9A-47107706-DEAA08,serial
CD4_6_FFA6_A50F,serial
78538ECEF1-68C6A5-9D9F098CAC43F9,serial
EA26B-572228-7E1B02A6-6-0A8-FB9F9C979,serial
395BE3 7B4 57E9,serial
232C54E74455F-A2-B0-275004-3C7F2EE,serial
"E7CA,0,A7D",serial
7DC506590E_1D_D2838FC18FD72_8F223,serial
8534F.0CCA.15C7271B,serial
5E1~FB~7~B~74E8A7C,serial
D/E/1036D3A/A5D/220/552900CEC2F69483C,serial
4 5C 038232,serial
7FC5A 2DD E113A,serial
98-C9-F4EECCAB31348F97A1B461EC,serial
29.83D.CCF65AE189CD.5DE19.D96C7,serial
C3~1B047~05~C7~25CC9,serial
590FF69A21~C0ED55632~8A66507718E3,serial
29.B.D.431D5,serial
C-60-C4AD-1918,serial
"E45,8D2,41E4,5,4C4FEFA",serial
9F4D0/92B/8/12/DB/9FC64/134C0F6A,serial
"5A,F516E839958,C25,ACD66A,31589CBD",serial
186F3/5ACAA/D/926DB22,serial
"43,C9B,6BDF91FC9A065507,4F345",serial
4BF.F98.E13E23D,serial
75A E9D0826623 11B1 C2 309595DBCB4,serial
7_1419AB7_0FEED04A6,serial
A634.F.695,serial
5 F7E3063 F2FFD 1F10265038,serial
D068/5/D5A,serial
C88515A63EF2 3A7B3D99C1DBFA29,serial
6BC813172B5.6720C86.66A4C64B17,serial
01AE_13308FD9E5_66A749500A,serial
071F.DAE.5.2BFE,serial
A 5C5DEE7 E732 53AEAA EC18FEB,serial
FE94C6~79,serial
D94C729-5454E-91238,serial
61441D8DFF-49-290DFC796,serial
"EA11,5691,B18EF9E4,6CF2323C",serial
1584CCBB44/D97CA20/04261ED46F,serial
F8D07FAF~6B91602F~235~56FE7,serial
233A2FFA_9_514C81FB_EF6ACA,serial
"DC044,0FFF3,490B4D506,F8E46FC3",serial
"BF,E4B83D,3D5,63,EF,2,271DE51CF",serial
170~BF142597C~B~A95923C~266226984DA3,serial
424.7B.1345,serial
9D22484E947573E8A~1729~BC~F4DD2,serial
4~521~C~D~C2~044A67532B,serial
9DC22/1377/6F6/8E0EC5D17,serial
8B.5C644AF.25AD1B4D48839B.953B1,serial
4B8B1652_CD_BF97,serial
DCEAFB_C_AE7_89_1E1B9,serial
BCC~C3~E0~50F2E~4~1B2316C3,serial
32 1B 9 5 C5189,serial
B3C A200 5BC,serial
8_85_49FB4_8_6EC45EEB1FD3F41B_9115E4B,serial
BCE6143~C0B76E5FA1EA~70364FCE0~9C5C,serial
"1,E38E09896A9A,CA,D2D3",serial
"7CB0A,E6E",serial
"17C794EEEE,CB8,3A1A5C,8C97B9B4",serial
B~38D44~E34,serial
C 1E BD3AF EDCA,serial
00B 2 89 7 D 5FF1B1,serial
72/C5B09D/7A/3C508AF/436E95C70/19929E,serial
D3 3A D944 CCACC46 A CDAB3F,serial
35E0F-3CF0-F-D3899C4F2,serial
CC 062A1F17 2DD 089D A222 B5C524,serial
1D9BABBC~CD~44~81F44F1A,serial
490_D5C_8_55D8,serial
59 1ADDBDA 6EE 23C45D3EE7,serial
00FD_624D620E98C087FEDC5F_F2409D,serial
2B33E76ED9B2E9A99.32A41803D.28CCE1,serial
5EADB5.5C.628F08AF0B58,serial
96~4569C4~5~418AB28F745,serial
B7C060CF5-4-502658110-3AC598EE04FB,serial
6-65A17A4971-84C963A-B0-196D4AF7,serial
B~F~E8~0E4C9,serial
0E1C73B8D258497D9DB E2D80 0CC727,serial
8/21EEAA/7C21D,serial
749D.5.B.A8D0.46950,serial
78CD40412E53A_C2D92_023C0_27CBBE9,serial
072D34C 7 E0E 53 6C2A33 4 2D26D6B89,serial
1_DD83_BCC,serial
9CB~9~84~16E2,serial
6_8_3EC0D06B62880,serial
AA_9BD5F_C_9CCA,serial
CA8~8F~9DF~5207,serial
DB6BB F79D8C DEB,serial
93~4~F250D2~9D~79C13E~A71452,serial
92990F1D418 C1 AE4,serial
509B54AE812~B~D~4BCA,serial
